"Transaction Id","Order Date","Ship Date","Ship Mode","Customer Name","Segment","Country","City","State","Region","Product ID","Category","Sub-category","Product Name","Sales","Quantity","Profit","Payment Mode"
"T00673","2023-07-10","2023-07-11","Second Class","Diya Verma","Home Office","India","Pune","Maharashtra","West","P7117","Technology","Phone","Technology - Phone - 950","2287.49","3","599.4","Debit Card"
"T00674","2023-09-16","2023-09-19","Standard Class","Priya Nair","Consumer","India","Vijayawada","Andhra Pradesh","South","P5561","Technology","Art","Technology - Art - 503","3935.49","5","-52.58","UPI"
"T00675","2023-01-29","2023-02-01","Same Day","Anaya Singh","Corporate","India","Patna","Bihar","East","P8690","Technology","Accessories","Technology - Accessories - 917","2701.77","7","496.94","Credit Card"
"T00676","2023-03-13","2023-03-15","First Class","Aditya Rao","Consumer","India","Mumbai","Maharashtra","West","P2208","Technology","Art","Technology - Art - 805","2065.55","5","163.72","Debit Card"
"T00677","2023-09-06","2023-09-07","First Class","Rohan Chatterjee","Consumer","India","Surat","Gujarat","West","P9129","Technology","Accessories","Technology - Accessories - 369","1193.34","6","489.83","UPI"
"T00678","2023-01-19","2023-01-20","First Class","Saanvi Joshi","Corporate","India","Mumbai","Maharashtra","West","P7834","Technology","Accessories","Technology - Accessories - 903","4775.04","10","262.75","Debit Card"
"T00679","2023-11-26","2023-11-29","Standard Class","Ishaan Das","Home Office","India","Surat","Gujarat","West","P2303","Furniture","Book-case","Furniture - Book-case - 681","1398.19","9","301.72","EMI"
"T00680","2023-01-20","2023-01-22","Standard Class","Krishna Reddy","Consumer","India","Chennai","Tamil Nadu","South","P4239","Office Supplies","Paper","Office Supplies - Paper - 402","3922.57","8","-641.51","Cash"
"T00681","2023-08-16","2023-08-19","Same Day","Ishaan Das","Home Office","India","Hyderabad","Telangana","South","P9075","Technology","Art","Technology - Art - 338","231.86","4","8.28","Cash"
"T00682","2023-03-28","2023-04-01","First Class","Rahul Malhotra","Consumer","India","Bangalore","Karnataka","South","P1609","Office Supplies","Storage","Office Supplies - Storage - 149","2665.69","2","425.95","Debit Card"
"T00683","2023-07-24","2023-07-26","Standard Class","Meera Iyer","Home Office","India","Patna","Bihar","East","P1731","Office Supplies","Copy","Office Supplies - Copy - 586","4787.17","1","-737.58","Debit Card"
"T00684","2023-09-06","2023-09-10","Standard Class","Riya Gupta","Consumer","India","Surat","Gujarat","West","P1968","Office Supplies","Paper","Office Supplies - Paper - 434","3175.79","9","-469.01","Credit Card"
"T00685","2023-04-06","2023-04-08","Standard Class","Sneha Desai","Home Office","India","Hyderabad","Telangana","South","P3587","Furniture","Furnishing","Furniture - Furnishing - 774","2915.58","7","-178.87","EMI"
"T00686","2023-01-29","2023-01-30","Standard Class","Sneha Desai","Consumer","India","Pune","Maharashtra","West","P5706","Furniture","Book-case","Furniture - Book-case - 585","446.47","10","-6.67","UPI"
"T00687","2023-10-25","2023-10-26","Same Day","Aarav Sharma","Corporate","India","Kolkata","West Bengal","East","P6096","Furniture","Furnishing","Furniture - Furnishing - 999","3097.4","8","-163.02","Debit Card"
"T00688","2023-11-17","2023-11-19","Second Class","Priya Nair","Consumer","India","Nashik","Maharashtra","West","P3539","Furniture","Book-case","Furniture - Book-case - 574","3691.44","1","141.5","EMI"
"T00689","2023-07-10","2023-07-11","Standard Class","Aarav Sharma","Consumer","India","Nashik","Maharashtra","West","P1853","Furniture","Book-case","Furniture - Book-case - 820","1109.41","4","-189.98","UPI"
"T00690","2023-08-13","2023-08-14","Second Class","Priya Nair","Corporate","India","Hyderabad","Telangana","South","P7782","Furniture","Furnishing","Furniture - Furnishing - 790","3850.42","1","1227.03","EMI"
"T00691","2023-03-23","2023-03-25","Standard Class","Neha Bansal","Consumer","India","Lucknow","Uttar Pradesh","North","P5119","Technology","Accessories","Technology - Accessories - 273","1587.06","9","165.3","UPI"
"T00692","2023-06-24","2023-06-26","Same Day","Aditya Rao","Consumer","India","Vijayawada","Andhra Pradesh","South","P8540","Office Supplies","Paper","Office Supplies - Paper - 133","3639.55","8","1590.06","Cash"
"T00693","2023-11-15","2023-11-18","Second Class","Kabir Khan","Corporate","India","Pune","Maharashtra","West","P5193","Office Supplies","Binder","Office Supplies - Binder - 613","2057.66","5","467.71","EMI"
"T00694","2023-11-05","2023-11-08","Second Class","Rahul Malhotra","Home Office","India","Agra","Uttar Pradesh","North","P9040","Furniture","Book-case","Furniture - Book-case - 945","806.32","5","181.48","EMI"
"T00695","2023-03-10","2023-03-13","Standard Class","Aarav Sharma","Corporate","India","Vijayawada","Andhra Pradesh","South","P7755","Technology","Accessories","Technology - Accessories - 270","4585.85","10","2079.76","Credit Card"
"T00696","2023-12-14","2023-12-17","Same Day","Aman Kapoor","Consumer","India","Ahmedabad","Gujarat","West","P2062","Furniture","Book-case","Furniture - Book-case - 284","2130.54","8","839.35","UPI"
"T00697","2023-08-06","2023-08-09","Standard Class","Diya Verma","Consumer","India","Agra","Uttar Pradesh","North","P4220","Office Supplies","Bookcase","Office Supplies - Bookcase - 198","3513.75","9","1149.66","Debit Card"
"T00698","2023-09-30","2023-10-03","Standard Class","Rahul Malhotra","Consumer","India","Ahmedabad","Gujarat","West","P3837","Furniture","Book-case","Furniture - Book-case - 828","2277.03","8","949.06","EMI"
"T00699","2023-12-03","2023-12-07","Same Day","Aarav Sharma","Consumer","India","Mumbai","Maharashtra","West","P1555","Technology","Phone","Technology - Phone - 522","4847.67","1","747.43","UPI"
"T00700","2023-07-24","2023-07-27","Second Class","Diya Verma","Home Office","India","Surat","Gujarat","West","P2994","Office Supplies","Paper","Office Supplies - Paper - 899","4738.7","3","1316.39","EMI"
"T00701","2023-12-12","2023-12-15","Second Class","Neha Bansal","Corporate","India","Indore","Madhya Pradesh","Central","P7030","Technology","Phone","Technology - Phone - 284","4090.2","6","523.02","UPI"
"T00702","2023-11-21","2023-11-23","Standard Class","Meera Iyer","Corporate","India","Lucknow","Uttar Pradesh","North","P6136","Technology","Phone","Technology - Phone - 874","645.92","2","-42.94","Cash"
"T00703","2023-08-07","2023-08-09","Standard Class","Saanvi Joshi","Consumer","India","Ahmedabad","Gujarat","West","P1989","Technology","Art","Technology - Art - 754","1875.9","5","618.48","Credit Card"
"T00704","2023-10-01","2023-10-02","Standard Class","Aditya Rao","Corporate","India","Nagpur","Maharashtra","West","P3428","Office Supplies","Bookcase","Office Supplies - Bookcase - 512","3822.1","5","1903.63","Cash"
"T00705","2023-07-04","2023-07-05","Standard Class","Neha Bansal","Consumer","India","Nashik","Maharashtra","West","P6464","Furniture","Furnishing","Furniture - Furnishing - 571","397.89","2","8.35","Credit Card"
"T00706","2023-10-01","2023-10-04","Second Class","Kritika Jain","Corporate","India","Mumbai","Maharashtra","West","P4906","Office Supplies","Storage","Office Supplies - Storage - 657","1184.3","2","0.42","Credit Card"
"T00707","2023-02-06","2023-02-10","Same Day","Diya Verma","Consumer","India","Nashik","Maharashtra","West","P2177","Furniture","Furnishing","Furniture - Furnishing - 324","148.07","4","68.87","UPI"
"T00708","2023-10-18","2023-10-19","Standard Class","Ishaan Das","Consumer","India","Vijayawada","Andhra Pradesh","South","P8509","Office Supplies","Bookcase","Office Supplies - Bookcase - 579","2227.6","1","4.3","Debit Card"
"T00709","2023-11-13","2023-11-14","Second Class","Ishaan Das","Corporate","India","Ludhiana","Punjab","North","P6348","Office Supplies","Paper","Office Supplies - Paper - 446","1450.74","8","407.62","EMI"
"T00710","2023-01-15","2023-01-18","Standard Class","Vivaan Patel","Consumer","India","Nagpur","Maharashtra","West","P7568","Office Supplies","Copy","Office Supplies - Copy - 479","680.89","8","177.66","Cash"
"T00711","2023-06-25","2023-06-29","First Class","Ishaan Das","Home Office","India","Ahmedabad","Gujarat","West","P7518","Office Supplies","Binder","Office Supplies - Binder - 917","4050.66","7","586.13","UPI"
"T00712","2023-11-02","2023-11-04","First Class","Rahul Malhotra","Consumer","India","Patna","Bihar","East","P8807","Technology","Accessories","Technology - Accessories - 889","3337.48","10","1009.69","EMI"
"T00713","2023-01-13","2023-01-17","Second Class","Aditya Rao","Corporate","India","Mumbai","Maharashtra","West","P4019","Furniture","Table","Furniture - Table - 957","321.19","6","31.59","UPI"
"T00714","2023-08-23","2023-08-25","First Class","Vivaan Patel","Consumer","India","Pune","Maharashtra","West","P1004","Technology","Art","Technology - Art - 543","1882.6","9","-201.17","Cash"
"T00715","2023-12-02","2023-12-04","Standard Class","Riya Gupta","Consumer","India","Nagpur","Maharashtra","West","P6694","Technology","Art","Technology - Art - 186","1096.74","7","-123.48","Debit Card"
"T00716","2023-07-28","2023-08-01","Same Day","Aditya Rao","Consumer","India","Bhopal","Madhya Pradesh","Central","P2300","Technology","Art","Technology - Art - 145","236.73","4","116.13","UPI"
"T00717","2023-10-17","2023-10-20","Second Class","Arjun Mehta","Home Office","India","Lucknow","Uttar Pradesh","North","P9630","Office Supplies","Storage","Office Supplies - Storage - 385","3161.87","2","649.79","Debit Card"
"T00718","2023-08-25","2023-08-28","Second Class","Arjun Mehta","Consumer","India","Indore","Madhya Pradesh","Central","P8004","Technology","Accessories","Technology - Accessories - 619","2771.63","6","1264.28","Credit Card"
"T00719","2023-02-04","2023-02-07","Standard Class","Anaya Singh","Consumer","India","Agra","Uttar Pradesh","North","P5475","Technology","Phone","Technology - Phone - 255","2490.46","4","970.38","Debit Card"
"T00720","2023-03-11","2023-03-15","Second Class","Aarav Sharma","Consumer","India","Pune","Maharashtra","West","P9389","Furniture","Book-case","Furniture - Book-case - 755","3179.65","5","977.42","EMI"
"T00721","2023-12-01","2023-12-04","First Class","Riya Gupta","Consumer","India","Bangalore","Karnataka","South","P5997","Furniture","Book-case","Furniture - Book-case - 155","1574.1","5","150.07","Credit Card"
"T00722","2023-07-06","2023-07-07","Standard Class","Neha Bansal","Corporate","India","Ludhiana","Punjab","North","P5248","Technology","Phone","Technology - Phone - 771","3830.4","5","790.73","EMI"
"T00723","2023-02-07","2023-02-10","Same Day","Kabir Khan","Corporate","India","Kolkata","West Bengal","East","P9599","Furniture","Book-case","Furniture - Book-case - 112","1940.97","6","866.52","Credit Card"
"T00724","2023-08-30","2023-09-01","Second Class","Rohan Chatterjee","Corporate","India","Bhopal","Madhya Pradesh","Central","P8597","Technology","Accessories","Technology - Accessories - 402","118.94","4","2.08","Credit Card"
"T00725","2023-11-07","2023-11-08","Standard Class","Saanvi Joshi","Home Office","India","Kolkata","West Bengal","East","P5428","Furniture","Table","Furniture - Table - 131","4949.13","3","-630.01","Debit Card"
"T00726","2023-03-05","2023-03-08","Standard Class","Aman Kapoor","Consumer","India","Chennai","Tamil Nadu","South","P9466","Furniture","Book-case","Furniture - Book-case - 307","3687.1","1","-180.35","Credit Card"
"T00727","2023-11-27","2023-12-01","Standard Class","Diya Verma","Consumer","India","Mumbai","Maharashtra","West","P7898","Furniture","Furnishing","Furniture - Furnishing - 823","1358.64","5","315.67","UPI"
"T00728","2023-03-13","2023-03-17","Second Class","Riya Gupta","Consumer","India","Jaipur","Rajasthan","North","P8161","Furniture","Furnishing","Furniture - Furnishing - 273","3378.46","8","-394.12","Cash"
"T00729","2023-09-24","2023-09-25","Second Class","Ishaan Das","Home Office","India","Chennai","Tamil Nadu","South","P2942","Technology","Accessories","Technology - Accessories - 664","3187.57","7","344.22","EMI"
"T00730","2023-01-27","2023-01-29","Second Class","Diya Verma","Consumer","India","Kolkata","West Bengal","East","P7552","Technology","Phone","Technology - Phone - 298","221.95","5","-24.55","UPI"
"T00731","2023-12-14","2023-12-15","Same Day","Saanvi Joshi","Home Office","India","Lucknow","Uttar Pradesh","North","P7238","Technology","Art","Technology - Art - 588","2520.32","10","520.4","EMI"
"T00732","2023-10-25","2023-10-28","Same Day","Aman Kapoor","Consumer","India","Jaipur","Rajasthan","North","P2080","Technology","Phone","Technology - Phone - 789","1243.75","3","605.59","Credit Card"
"T00733","2023-02-28","2023-03-04","Second Class","Arjun Mehta","Corporate","India","Patna","Bihar","East","P1073","Furniture","Book-case","Furniture - Book-case - 525","4421.23","1","1227.55","Debit Card"
"T00734","2023-05-11","2023-05-15","Same Day","Rohan Chatterjee","Corporate","India","Ahmedabad","Gujarat","West","P7400","Technology","Accessories","Technology - Accessories - 400","3861.51","4","1223.25","Cash"
"T00735","2023-08-20","2023-08-24","First Class","Sneha Desai","Corporate","India","Kolkata","West Bengal","East","P8100","Office Supplies","Copy","Office Supplies - Copy - 902","1409.49","10","243.63","Credit Card"
"T00736","2023-04-19","2023-04-21","Same Day","Sneha Desai","Corporate","India","Lucknow","Uttar Pradesh","North","P5972","Technology","Art","Technology - Art - 214","840.92","9","189.84","Debit Card"
"T00737","2023-08-25","2023-08-28","First Class","Anaya Singh","Consumer","India","Chennai","Tamil Nadu","South","P8716","Furniture","Furnishing","Furniture - Furnishing - 308","3361.86","2","1085.68","Debit Card"
"T00738","2023-09-18","2023-09-19","Same Day","Sneha Desai","Home Office","India","Bangalore","Karnataka","South","P4805","Furniture","Furnishing","Furniture - Furnishing - 584","3523.21","3","1335.05","Cash"
"T00739","2023-10-26","2023-10-29","First Class","Rahul Malhotra","Consumer","India","Ahmedabad","Gujarat","West","P3366","Furniture","Furnishing","Furniture - Furnishing - 675","2407.39","8","47.18","Cash"
"T00740","2023-03-10","2023-03-12","Standard Class","Rohan Chatterjee","Home Office","India","Patna","Bihar","East","P6605","Office Supplies","Binder","Office Supplies - Binder - 488","4117.98","8","1834.88","Cash"
"T00741","2023-08-10","2023-08-12","Standard Class","Krishna Reddy","Home Office","India","Hyderabad","Telangana","South","P5134","Technology","Phone","Technology - Phone - 601","3655.62","4","1115.48","EMI"
"T00742","2023-07-22","2023-07-24","Same Day","Saanvi Joshi","Home Office","India","Surat","Gujarat","West","P5273","Office Supplies","Storage","Office Supplies - Storage - 618","2818.69","2","-488.97","Debit Card"
"T00743","2023-03-23","2023-03-26","Second Class","Aditya Rao","Home Office","India","Patna","Bihar","East","P8194","Furniture","Furnishing","Furniture - Furnishing - 503","2178.91","7","-411.98","Credit Card"
"T00744","2023-04-28","2023-04-30","Standard Class","Vivaan Patel","Consumer","India","Surat","Gujarat","West","P6702","Furniture","Furnishing","Furniture - Furnishing - 307","2459.18","2","618.56","Debit Card"
"T00745","2023-11-30","2023-12-02","Second Class","Rohan Chatterjee","Corporate","India","Bhopal","Madhya Pradesh","Central","P6127","Furniture","Furnishing","Furniture - Furnishing - 722","1114.46","2","253.19","EMI"
"T00746","2023-01-30","2023-02-03","Same Day","Aditya Rao","Consumer","India","Chennai","Tamil Nadu","South","P3335","Furniture","Book-case","Furniture - Book-case - 459","4733.55","7","331.36","UPI"
"T00747","2023-09-23","2023-09-25","Same Day","Tanvi Sharma","Home Office","India","Kolkata","West Bengal","East","P1345","Office Supplies","Copy","Office Supplies - Copy - 348","1602.06","9","-114.36","Cash"
